trial_id,iters,thalamus_threshold,scale_DNF,dopamine,dopamine_0,selected_action,selected_action_0,std_val,std_val_0,std_idx,std_idx_0
11,25,0.2,0.5600000000000002,0.2,0.08,"[(113, 2.1952542421061625), (117, 0.23518580474953535), (116, 1.34749402606152), (121, 0.5015716952944457), (118, 0.5344256652589883), (121, 1.3192852892349691), (113, 1.5995471313148202), (118, 0.7198802284632225), (117, 0.38535939940586494), (120, 1.3082330000256497), (127, 0.6263052718746404), (113, 0.3603855747537987), (112, 2.074300997819927), (113, 0.8046028465654558), (122, 1.306546013311358), (115, 1.4263406759117376), (120, 0.8468957487572667), (112, 0.7660927886453035), (118, 1.691379774963565), (115, 0.9517356148523367), (111, 1.1540760655066733), (119, 1.6282962952281101), (113, 0.945783047426555), (0, 0.0), (115, 0.6741496538885626)]","[(113, 0.40240398479228456), (117, 1.8570991666782302), (116, 0.7581234393029845), (119, 0.8987345301286398), (115, 0.45952836884921944), (115, 1.7307002087902368), (117, 1.1207649956687866), (114, 1.1960956633219852), (112, 0.6258593332388285), (119, 1.1807886406414496), (122, 1.2169585776106449), (112, 1.6525213332970787), (119, 1.040642468723074), (0, 0.0), (116, 0.25824285119804513), (120, 1.3572150020903906), (120, 1.36832251846949), (117, 1.3546446680009512), (113, 0.15972556331977297), (118, 1.7598544182880862), (114, 0.9165849275809065), (117, 1.6217561486210914), (117, 0.5685428628065177), (119, 1.2684966408693847), (115, 0.8553013919197299)]",0.555286208872,0.512496763091,23.1645936722,22.9759526462
12,25,0.2,0.5800000000000002,0.2,0.08,"[(113, 0.8190270327276569), (0, 0.0), (118, 1.7815978336831553), (120, 0.5152620617849677), (110, 0.7813369395672278), (117, 1.4927356588416025), (121, 1.644587592700147), (121, 0.25919376392254234), (115, 0.9916374000958099), (0, 0.0), (120, 0.5426350736848002), (112, 1.1929880912773216), (115, 1.0022770666740661), (114, 1.8485337672147275), (116, 1.0991216304351088), (109, 0.8066937415989571), (116, 1.4116272375584524), (116, 0.5812284448314069), (111, 0.5428873215308536), (121, 1.3188936771120157), (107, 1.7634446625153695), (124, 0.7487791123432198), (119, 1.6408667443208227), (120, 1.5547286018510464), (115, 1.1127230729898754)]","[(121, 0.6579847272253632), (120, 1.2866688576940197), (121, 0.7801187720875516), (121, 0.9597414359451051), (121, 0.864259639292081), (0, 0.0), (122, 1.099314859690069), (117, 0.6146796943589163), (116, 0.6317654676842032), (120, 0.6240846163367378), (120, 1.5570565004060872), (114, 0.9553402127201507), (113, 1.1082738412157043), (119, 0.43735671862571157), (118, 0.705492472405579), (116, 1.6686480415134506), (109, 0.43770109019934883), (111, 1.2861941356374438), (116, 1.6999208531466177), (121, 1.5221037985783554), (116, 0.9552714201882022), (122, 1.9451414818233599), (117, 0.9133830255189512), (118, 0.7213940728960389), (116, 1.1250855372666413)]",0.535595408251,0.44837461995,31.7616120498,23.3083675962
13,25,0.2,0.6000000000000002,0.2,0.08,"[(116, 0.4038219556378807), (116, 1.7365331884821873), (116, 1.5598717991342874), (0, 0.0), (114, 1.6020452917961676), (119, 1.0882361800876335), (118, 0.9048477201385717), (116, 1.2699898337673148), (120, 0.33439190345319986), (118, 1.1879247435677587), (111, 0.7710369611948802), (120, 1.1952527273061007), (118, 0.1128599931103711), (110, 0.6683853572041153), (116, 1.5101118283951436), (120, 0.7353952000131646), (126, 0.8290293140446087), (118, 0.7524845921739473), (115, 1.0096165265949701), (112, 1.3103190241239733), (115, 0.901009499111898), (121, 0.5064851859302485), (115, 1.0213343166681457), (117, 1.473959227179328), (113, 0.555114218345416)]","[(117, 0.4205191925590404), (116, 0.6011456672726901), (116, 1.2479306778057078), (115, 0.3743180052792105), (116, 0.49657352446873587), (118, 1.192832926275296), (123, 0.7252639156643413), (122, 0.9197453722557428), (121, 2.0184230058846344), (115, 0.2695330246797353), (121, 1.064818665817537), (121, 0.2773957601352277), (119, 0.8640159748539813), (119, 0.4103521286149118), (118, 1.2869486698291002), (117, 1.5253653948017296), (118, 1.0054862501322315), (111, 1.586642727118537), (119, 0.6041229115638423), (115, 1.2780287795985754), (112, 0.2463557056005311), (113, 1.0161702504369077), (116, 0.3504542428814792), (118, 0.56360391646748), (0, 0.0)]",0.457191057781,0.491302100415,23.1067089825,23.1790940289
14,25,0.2,0.6200000000000002,0.2,0.08,"[(122, 1.8965146267243207), (114, 0.2415669884746874), (122, 1.0516980477129276), (0, 0.0), (115, 1.0430011450502739), (115, 0.8612256742452685), (118, 1.0716953206281972), (118, 0.5009044503209144), (119, 1.532350987332327), (119, 2.0091237163469873), (122, 0.6206756783911536), (121, 1.432378036979147), (0, 0.0), (116, 0.09201677108998328), (115, 0.8206322745216621), (115, 0.5866240767070103), (117, 0.3557853071242601), (121, 1.5979055696650957), (122, 1.3934498933232369), (117, 0.5421913491431261), (107, 1.1436428058944998), (113, 0.983916796906852), (114, 0.7540970627877527), (114, 0.7862098272428545), (122, 0.7351393320892989)]","[(119, 1.4260059675712025), (122, 0.22651293147642682), (117, 0.11085383084978973), (116, 1.1017425459617929), (120, 0.985037993540608), (123, 1.9383933829731297), (102, 1.6714545056461383), (121, 1.3175751550241535), (119, 1.631976771364208), (117, 1.2573321378439062), (112, 2.021791433584708), (116, 0.6698109529118202), (119, 0.9969158177349201), (112, 1.3789161425561471), (118, 0.5171832437042889), (114, 1.023288844251392), (117, 1.5612082882063747), (124, 0.10644680640877849), (113, 0.40542979669052387), (115, 0.996188048251844), (110, 1.5318791209237121), (110, 0.7729850576501631), (114, 0.8539645081590564), (117, 0.5735487277676427), (113, 1.5344730636893953)]",0.540506733905,0.536490200546,32.0273882794,4.69893604979
15,25,0.2,0.6400000000000002,0.2,0.08,"[(115, 1.262297918321349), (114, 1.7039777344946727), (110, 0.8706506834481166), (118, 1.7047459267501641), (119, 1.2165046984149712), (115, 1.14792741398442), (115, 1.022024669146295), (118, 0.20428487591809927), (110, 0.9578505505186872), (122, 0.6368144898300075), (111, 0.9129803012826939), (114, 1.8785187824171612), (110, 0.7653814145914973), (120, 1.498109700148281), (121, 1.47556176425471), (108, 1.2589870038071784), (110, 1.3172401300645387), (115, 1.9045942689045092), (118, 0.29347850732888525), (117, 1.0689865717849207), (119, 1.5626664951890639), (116, 0.45479485739839487), (119, 1.8406516472293215), (116, 1.8211194841738199), (117, 0.6899545440951633)]","[(112, 1.6888399843952764), (119, 0.907825573487503), (116, 1.3159116662417105), (111, 0.5766246976696439), (117, 1.1561840988009473), (110, 0.047762065030089965), (113, 0.9837499482742311), (116, 0.6368122436694759), (111, 1.0667188024494745), (114, 0.6237848145824364), (112, 1.4179304926848961), (118, 1.45926526329291), (109, 0.6209302527062444), (121, 1.5413291039807724), (110, 1.21911146693249), (110, 0.6655572943525176), (112, 0.7894773984494402), (110, 1.1398833116298763), (119, 1.2697209101889668), (121, 0.4132829191959034), (118, 0.6306090361482318), (116, 1.9054852957367676), (120, 0.9604019979600277), (111, 0.8636557075261314), (110, 1.5594996705952384)]",0.490066161936,0.434303274151,3.77486423597,3.90158941971
16,25,0.2,0.6600000000000003,0.2,0.08,"[(114, 1.2540872438601265), (122, 0.8572119729128117), (115, 1.0072575682676281), (115, 0.49724621916454825), (116, 1.4958097812526414), (116, 0.8113918465630552), (112, 1.021628694873545), (116, 1.1688262757203396), (117, 0.9603228862469995), (118, 1.3874557070384963), (117, 1.19063204019353), (119, 1.2390302951743313), (114, 0.9461265200492966), (119, 0.533445704653646), (122, 0.8240632628229523), (115, 0.6400873041872082), (116, 0.4645384933024066), (109, 1.565920292309896), (116, 1.0865169549273082), (117, 0.6643114190176322), (109, 1.1814895927007811), (118, 1.0143287337140572), (115, 0.9812361580142447), (123, 0.7581739851486624), (118, 1.782216601435212)]","[(110, 0.8015246670216681), (113, 1.2581252277774686), (121, 1.0475267195549358), (114, 1.7176089322634316), (126, 0.515363052774828), (0, 0.0), (122, 1.49892062422211), (119, 0.2956608921882157), (115, 1.2070167722188743), (116, 0.6193452795706237), (128, 0.5446057932065501), (112, 1.1249631614156341), (117, 1.677241967824066), (117, 1.7769805236182754), (117, 0.35247003868959553), (109, 0.9893940602641133), (117, 0.9586651792442118), (108, 1.0806777557766631), (107, 0.6414343193472947), (115, 0.8116744342458444), (117, 1.9837147033710056), (121, 0.4899569173363224), (116, 1.058747117334276), (112, 1.3651171858217255), (113, 1.2792431812614042)]",0.328689637475,0.49437270749,3.33130605019,23.2628803032
17,25,0.2,0.6800000000000003,0.2,0.08,"[(112, 1.2814502773196617), (0, 0.0), (115, 1.5310958532528358), (116, 1.110543350490981), (119, 1.6472098251144411), (115, 0.32724270426524915), (122, 1.0987212180772705), (118, 0.5421976354886747), (115, 1.2581982095700464), (113, 1.1822613708121152), (116, 2.2152043257674014), (121, 0.489312968995095), (118, 0.5591873981693292), (112, 1.3969680647688247), (111, 1.0674162846102684), (113, 0.6648670592814052), (124, 1.4313928059701853), (117, 0.8359342123146428), (116, 0.6427214820962068), (107, 0.7928222412850602), (116, 1.3561923028567995), (116, 0.5626094435494218), (115, 1.545545654786001), (116, 1.3478446164601308), (114, 0.7029613775090678)]","[(117, 0.8988671370872875), (118, 1.6861755185874776), (119, 0.2090088978622889), (111, 0.7029765158432806), (113, 0.6716219693797993), (115, 0.6049414778449853), (114, 1.8580563109613908), (114, 0.6437966439442369), (108, 1.293655656805361), (122, 0.8286352251473406), (107, 1.354672809249502), (112, 0.5185979428199631), (114, 0.7315759578369059), (116, 1.3542341474013557), (116, 0.7958976134732886), (118, 1.9127489321603786), (112, 1.6960153605342159), (120, 1.166139195451007), (117, 0.9867828210800147), (121, 0.6403128895018172), (113, 0.5940562702998375), (115, 0.7822168850688627), (116, 0.6346464219708775), (114, 1.5893990349709457), (109, 1.2236938023156212)]",0.488474171185,0.458101576137,22.9415256685,3.73823487759
18,25,0.2,0.7000000000000003,0.2,0.08,"[(113, 1.2031503914976809), (117, 0.7235514010576852), (121, 0.8569845117214685), (115, 0.19957040638388931), (122, 1.4753463181857902), (117, 0.341181747412859), (113, 0.9130870179943448), (119, 1.8929335814733335), (0, 0.0), (116, 0.30302227964799133), (114, 0.09081265794744148), (114, 0.5964426247588055), (118, 1.2013813901433759), (116, 1.9078468375206754), (117, 1.155274171630232), (114, 1.3367937009094368), (0, 0.0), (120, 1.7801710273895186), (118, 1.1927678438140104), (114, 1.167785492854076), (119, 1.34924570460392), (114, 1.6254171542014528), (112, 1.458854242870448), (113, 2.0755479304466626), (114, 1.1342644756409959)]","[(117, 0.6139029769780338), (108, 0.8850501772013665), (117, 0.8168611872640771), (116, 1.0689622292029475), (115, 1.2966290416394801), (117, 0.8274642919471917), (115, 1.078296522160132), (116, 1.1739159140981072), (113, 0.33506842178352986), (111, 1.0617843829319324), (125, 1.0948103639926785), (128, 0.740296042758266), (114, 1.0269985283364669), (119, 1.2683295994812696), (116, 0.7988054829776452), (117, 1.388299628795826), (115, 0.7066684426608485), (111, 0.18907879849147077), (115, 0.8908502797137418), (120, 1.2965780360530557), (117, 0.25947574206145413), (115, 0.897837534797591), (117, 1.2031041552034898), (119, 0.5480716868976241), (121, 0.9849051201704727)]",0.608447196792,0.318084507562,31.6037972402,4.07018427101
19,25,0.2,0.7200000000000003,0.2,0.08,"[(114, 1.929962830206877), (107, 1.8042688051920999), (127, 0.7546487426680157), (112, 0.2731771606907601), (110, 0.5916181412496818), (114, 1.303719728634124), (125, 1.5754970949925937), (123, 1.2256836462851033), (126, 1.916254099126253), (121, 1.110063603141484), (113, 1.0260748039295353), (110, 1.4731585345371248), (0, 0.0), (113, 0.9873260523365237), (113, 0.6320317469543186), (116, 1.1512822180740483), (118, 1.1915196146712552), (118, 1.4855202136561734), (114, 1.0728127462943295), (0, 0.0), (117, 0.8515695835255553), (121, 2.0149575183503154), (117, 0.37912192718088145), (119, 1.767516143572883), (119, 1.2727546410685455)]","[(118, 1.751737003236265), (119, 0.4228564221763621), (119, 1.1082260631218652), (118, 0.021149165718461933), (110, 0.867426061992926), (113, 1.6697841147036738), (115, 0.9085859770485751), (118, 1.7266952169893046), (120, 0.9382526228188024), (111, 0.7808880874163152), (118, 0.6898858036725646), (114, 0.9738927045076827), (116, 1.0047084892091078), (113, 0.6511022240765211), (111, 1.1385480509988077), (119, 1.1306515337072875), (119, 0.7178414765332202), (114, 1.3550724885921348), (120, 1.537642988644231), (109, 0.6357053326259451), (121, 1.3956090740259761), (114, 1.4319507277660377), (114, 0.22737946268781065), (118, 1.0008857569496494), (116, 1.298097747066875)]",0.567214395839,0.439446225686,32.0837902998,3.36238010939
20,25,0.2,0.7400000000000003,0.2,0.08,"[(122, 1.1059035219915376), (113, 1.1890420760849583), (124, 0.8701241572032301), (114, 0.9491934170041858), (124, 1.1657248389808443), (115, 1.9349764788680872), (118, 0.8578336132187531), (119, 0.9672191613876332), (114, 0.8376185521687446), (121, 0.9144410374052219), (113, 1.2735618171096392), (113, 1.6248121341319253), (119, 1.2248507956193644), (117, 1.3292308677092275), (119, 1.0340044345195405), (108, 0.5705638450395412), (111, 0.7786221176940865), (110, 1.201875292105684), (116, 0.5285609087867793), (119, 0.7185521651693805), (0, 0.0), (117, 2.1082417136021445), (117, 2.256759911365645), (117, 0.398264349055168), (119, 1.3844202861766324)]","[(116, 0.4837426104216821), (116, 0.48117386538863866), (119, 0.6139465444405019), (118, 0.6868643845763982), (114, 1.9195284760285243), (113, 0.09388754396843049), (118, 0.7250977532531099), (121, 0.45570923809595804), (114, 1.0664314237046981), (123, 0.07476288057681361), (116, 0.48952322660253833), (113, 1.2217580296184178), (114, 1.1069937192320025), (122, 0.8086312646861532), (115, 0.781878455246775), (113, 1.554208918899315), (0, 0.0), (114, 0.7284265277098239), (117, 1.4903262951624372), (122, 0.07084949883601231), (112, 0.8756155216591405), (116, 0.3902749190102658), (113, 1.3873635896043044), (112, 1.8855216828036077), (114, 0.7055522684865474)]",0.503729755368,0.529856357756,23.1956547655,22.9608362217
21,25,0.2,0.7600000000000003,0.2,0.08,"[(113, 1.2274966995103889), (114, 0.6737616126305855), (113, 0.3359680433327329), (112, 0.3564972471752865), (122, 1.5773440632290983), (116, 1.549459643449334), (121, 1.4921836367575847), (116, 1.505907166697607), (121, 1.9581745281634593), (118, 1.7076123728612194), (120, 2.061843847243912), (115, 1.725564877717974), (119, 1.339438557824313), (117, 0.9055100673065173), (118, 0.5937578098831151), (115, 1.2240492669778307), (116, 0.9600860337560992), (118, 0.7514374098271221), (121, 0.7831668012108539), (111, 0.9903933435127198), (116, 0.3509330998486365), (116, 0.5627328010481174), (114, 1.5523727736637751), (125, 0.7818537985061341), (123, 0.7534908718197262)]","[(116, 1.8223368446667128), (122, 1.0733162778507557), (117, 1.7578649392252754), (120, 1.5143588827070151), (122, 0.8299686343554961), (122, 0.6788681159897746), (114, 0.18661903879990013), (124, 0.9608889252932805), (119, 0.05775795042246894), (108, 1.9856673301015904), (116, 0.3290746075851666), (126, 1.8879931630433915), (124, 1.4735336788468965), (127, 0.6884777837139712), (121, 0.8281531974758823), (117, 0.5493914121335027), (119, 1.0625674335896351), (121, 1.0459788506116119), (114, 0.5396877606269567), (116, 0.9017903603491466), (119, 0.5160257488301354), (106, 1.752588136022591), (112, 1.7444159399779657), (122, 1.3016455362172414), (123, 1.185199991002066)]",0.505927739378,0.550021677971,3.53270434653,5.08110224262
22,25,0.2,0.7800000000000004,0.2,0.08,"[(113, 0.2177593114415008), (113, 1.7150892208811352), (122, 0.9315043756141361), (122, 0.7968752220102502), (117, 1.5127872713661996), (118, 0.3241883635677777), (116, 0.5096473405770507), (115, 1.899741741483062), (118, 1.3017440566261724), (112, 0.9617316420789738), (113, 0.2750848181498607), (0, 0.0), (120, 0.6880788343477688), (114, 0.6139583233252888), (120, 0.7521860656451954), (116, 0.9516534653136327), (116, 0.520711653130623), (120, 0.5609366575567132), (116, 1.2935908876179953), (120, 0.4686790102125037), (120, 0.9234985098373941), (121, 1.249192713264299), (111, 0.7883460504148682), (113, 0.328692898222988), (116, 1.7190848029256058)]","[(115, 1.3773421208143357), (118, 1.1903036463919576), (111, 0.5221014008223749), (125, 1.9468464978640656), (115, 0.3268958202026354), (118, 1.689560924877709), (118, 1.501987818238467), (117, 0.8850147082832557), (112, 1.424899887104894), (108, 0.5940779908511007), (117, 1.5115368745529814), (117, 0.5879528219945445), (115, 0.8455199761326732), (121, 0.9628112103212749), (114, 1.3057576995187297), (117, 1.272025225774827), (0, 0.0), (118, 0.7860171851224816), (118, 1.1462327619540738), (117, 1.0122256738560902), (115, 1.4283662153886074), (119, 1.2545568334697013), (0, 0.0), (114, 0.9513431096877966), (113, 1.5519974927925162)]",0.49768380317,0.491658959944,23.0996450189,31.6851005995
23,25,0.2,0.8000000000000004,0.2,0.08,"[(115, 1.4998382058057664), (118, 1.4521606843912669), (117, 0.7349014553830722), (112, 1.1155080500925967), (117, 1.5830022605303655), (120, 1.205184747224514), (122, 0.6993524911887964), (110, 1.5389626314563891), (118, 0.6250917467095647), (119, 1.3601092898982907), (118, 0.9136872267244653), (118, 0.3166430900397283), (122, 0.7346802443869515), (116, 1.0414412162837414), (115, 0.47409219767546784), (121, 1.1806769571263525), (116, 1.2399822810852057), (0, 0.0), (112, 0.625932162608795), (115, 0.6366116872816723), (119, 0.969380623889417), (114, 1.9646515268220646), (118, 1.5499856355886057), (114, 1.0978557532128081), (118, 1.0891284126082228)]","[(113, 1.091913055397939), (122, 1.3556591758388823), (121, 1.2666181620270647), (109, 1.4747426586533858), (114, 1.3317946992618601), (116, 1.0604068785131107), (118, 1.9996619622672287), (114, 1.6682811590585735), (117, 1.1102743086370515), (119, 1.4860316373122044), (121, 1.256659016474073), (119, 0.6647079891602066), (116, 1.3556074976360803), (114, 0.973518586672201), (110, 0.8889700429298407), (114, 1.2038487294941607), (125, 0.8531936479695453), (106, 1.613141248202347), (119, 0.7831962901912614), (117, 0.8270045854010608), (117, 1.5358398563414748), (115, 1.2870819673104048), (116, 1.8737361486857675), (116, 1.0585132592340476), (112, 0.8073059420107876)]",0.446810382707,0.339896313299,23.0853719918,4.13763217312
24,25,0.22,0.4,0.2,0.08,"[(116, 0.9178255398988578), (112, 0.8110929766269734), (123, 1.848554912632277), (109, 0.46716352647909337), (108, 0.4123189101246799), (117, 1.723214126792438), (122, 0.4449771309532381), (117, 2.2140489068713025), (116, 1.7918877358888041), (116, 1.112299815125078), (115, 0.39870362991674607), (115, 1.288944174751938), (116, 1.678489253235435), (120, 0.9481816290530378), (119, 0.636649464979842), (0, 0.0), (115, 1.4755120636400885), (114, 0.660020769141425), (116, 0.8391818346035173), (114, 0.8354404320282964), (117, 0.8306525123898295), (113, 0.9008261387277752), (119, 1.9309911818204553), (118, 1.053653907336688), (121, 1.154048144409333)]","[(118, 0.025085105958703564), (122, 0.7545545042932204), (119, 1.9471271780521913), (122, 0.8468969137955012), (113, 0.8004052552848203), (113, 1.1252698468340496), (116, 0.9667077279167984), (117, 0.8097803941591878), (118, 0.6833778727704234), (118, 0.06158599352252505), (118, 0.7048116978425876), (2, 0.8301599358055849), (109, 1.0586318869723952), (114, 1.857881320351551), (116, 1.0348054855413942), (124, 0.34238560942792484), (116, 0.6759888047755122), (117, 1.2414118989802612), (119, 0.3064879397252828), (116, 1.4594643732333858), (113, 0.6897676669111293), (114, 0.99162374587612), (121, 0.4624810470140415), (6, 0.9759964407704359), (116, 0.323472535187723)]",0.552358213123,0.462390250239,23.0254120484,30.8082066989
25,25,0.22,0.42000000000000004,0.2,0.08,"[(118, 1.2153055697222386), (115, 1.0700311723917033), (117, 1.2048878941289594), (119, 0.011900998911243596), (121, 1.3560723917266384), (119, 1.3223516053485271), (118, 1.6542721956915911), (121, 0.7034400080924896), (0, 0.0), (115, 1.0987211457483326), (117, 1.9492879909088667), (120, 0.614635070826149), (118, 0.5053293089605911), (117, 1.1137836372360415), (109, 1.8295781918279972), (119, 1.4425496848145118), (125, 0.6969782705158967), (113, 0.3997427844168553), (122, 2.308802337504574), (116, 0.7729124136929362), (116, 0.7717286465591285), (118, 1.2178750094639008), (118, 1.5357680354177816), (123, 1.1422667750615836), (120, 0.05976452271169916)]","[(121, 0.3799472634107897), (122, 1.2686606679655328), (0, 0.0), (124, 0.7293484403342521), (118, 1.3573021615880405), (0, 0.0), (118, 1.729463109581432), (124, 0.8917308307721226), (114, 0.1849333149063577), (119, 0.5016801266475773), (0, 0.0), (125, 0.8723321191256396), (120, 0.8407213054422109), (118, 1.1354112909097636), (6, 0.21995619876567937), (108, 0.5770245433959896), (115, 0.8309732005574451), (125, 1.076459121248965), (114, 1.601680642558771), (0, 0.0), (114, 1.7094602879168435), (118, 1.12052691927557), (113, 1.5980439205754342), (111, 0.49937080419906416), (110, 1.1558189599627275)]",0.582584750421,0.551995752103,23.3578766158,46.7628228404
26,25,0.22,0.44000000000000006,0.2,0.08,"[(118, 1.7508443482366833), (112, 0.662979396221023), (117, 1.1341530867101146), (115, 0.3648683923485229), (116, 1.806302673714968), (122, 0.3064682246635082), (110, 0.9933453643036652), (112, 1.3515855548031266), (112, 1.2608029621393466), (123, 0.8062270171149264), (113, 1.0265458320895073), (0, 0.0), (118, 1.1895792540668988), (119, 0.3235883174627624), (110, 0.16089288429091153), (113, 1.3575553339893274), (117, 1.0041269001577176), (118, 1.2243456818632386), (117, 1.5810167757869933), (124, 1.2755868988383265), (116, 0.663541063788321), (119, 0.33545611864654235), (113, 0.6737606993479036), (111, 0.4800304052443576), (112, 0.1328617231135591)]","[(118, 1.889248946010292), (125, 1.1092821789033602), (0, 0.0), (108, 0.4709799428832868), (115, 1.203232820694569), (112, 0.41610465813141173), (119, 2.1111437004642255), (124, 0.6003614673875636), (114, 0.04318697198406569), (120, 1.0998903413256331), (118, 0.617493109194315), (110, 1.2094975354823732), (124, 1.0730474403819001), (118, 0.8640946665933765), (119, 1.093200113394597), (119, 0.698175669089267), (120, 1.0777115998111502), (118, 0.6451697130540688), (116, 1.185874634597918), (111, 0.6261876787507243), (120, 0.6704994081067917), (111, 0.07873064183967561), (1, 0.3336712187382783), (114, 0.5404786383520203), (121, 2.010058743067221)]",0.511463164092,0.551110038648,22.9972520098,31.9374388453
27,25,0.22,0.4600000000000001,0.2,0.08,"[(120, 0.8214043558599691), (118, 0.5425110064767278), (0, 0.0), (115, 0.8889969361099941), (110, 0.9209752181363318), (112, 0.8257735538148651), (116, 0.24700209076441468), (117, 0.981377791638152), (112, 0.41525498590588716), (114, 0.349255179827036), (121, 0.5320084244245654), (118, 0.8299814865288739), (110, 1.1617583019408566), (113, 1.1113996399952177), (116, 0.11090047586879605), (121, 0.40359018060389473), (115, 1.2632382740560815), (110, 0.5088983512408339), (112, 1.211016686337298), (121, 1.4993324631536122), (114, 0.2330228113666778), (121, 0.3954539611284116), (117, 0.49759824916348766), (115, 0.5563784176717518), (120, 1.7675019006840442)]","[(121, 0.38809259262884066), (109, 0.6893438529438372), (118, 0.9541818144239936), (120, 0.9066873116752496), (111, 0.5812583138304768), (117, 0.5243336650378524), (116, 1.1774124782135453), (121, 1.2428423705803242), (122, 0.4241537232237922), (118, 0.49244359934608256), (114, 1.2920085991935362), (112, 1.3946425195037668), (122, 1.770688140979646), (116, 0.20284837761678637), (118, 0.6870204931286665), (115, 0.713688156373643), (125, 0.6341420055073447), (113, 0.5996121263656959), (113, 1.3687594978077429), (115, 1.4519293579965191), (119, 1.2222887652544425), (116, 1.1847096876346355), (118, 1.151434689671248), (111, 1.7435074556993908), (113, 1.0590903096965496)]",0.435130610737,0.422291726285,22.9596515653,3.93059791889
28,25,0.22,0.4800000000000001,0.2,0.08,"[(122, 1.3019218523752305), (122, 1.0016847451490793), (109, 1.9911890334407834), (113, 0.5708833303137377), (119, 0.6961214311438402), (118, 0.5609924814364837), (117, 1.0941613020604084), (118, 1.1671033060064853), (107, 1.3671971996019374), (119, 0.2979572344591933), (112, 0.9820325362578508), (113, 1.631741810070822), (117, 0.049046996218760824), (109, 1.0275736905606094), (121, 0.1655589637505504), (114, 0.6869692855487779), (115, 0.838742265105248), (0, 0.0), (121, 1.396434173931088), (0, 0.0), (0, 0.0), (115, 0.9043210853175591), (114, 1.3154063870591957), (112, 0.569251871164872), (121, 0.24505856819932664)]","[(119, 1.1323715092950244), (125, 1.8275093979492842), (121, 1.6421595976995598), (115, 0.7460207868122763), (117, 1.8405459853242452), (117, 1.125100104756632), (125, 0.1443747097227147), (116, 0.8787819182322343), (119, 0.9326272114983225), (112, 2.043013825318985), (115, 0.26524775701723846), (115, 0.9974894812879088), (120, 0.7569856336995792), (110, 0.3820809743950105), (119, 0.8343061820643718), (119, 1.5335044852156001), (129, 1.1361546948224899), (114, 0.41956674295075674), (124, 1.3862167126497762), (119, 1.0777103528172731), (119, 0.8838773820905654), (117, 0.6501454911625119), (123, 2.093996158901967), (120, 1.404621383079491), (115, 1.2159620823588508)]",0.540264291298,0.524065327964,37.8554302578,4.26220600159
29,25,0.22,0.5000000000000001,0.2,0.08,"[(110, 0.547668917584098), (114, 0.4253470881875144), (114, 0.2722203726897776), (121, 0.48559204469994016), (117, 0.8522001371716503), (111, 0.19769802429374866), (123, 1.1635161435193608), (110, 1.1073252858333213), (121, 1.4321890733175424), (121, 0.7656437497938225), (126, 0.41293466834176834), (116, 1.071906356574093), (118, 1.316260008361417), (115, 0.29687833463457586), (106, 0.23308858107152167), (114, 1.494047325580737), (111, 0.6871510659928377), (123, 0.2724806402852043), (114, 1.5482227222602767), (111, 0.25774793837349447), (113, 0.5033383221160393), (117, 1.6738247181029744), (116, 1.5126082401269694), (120, 1.264626669233563), (110, 0.7231235368438528)]","[(115, 0.4711117130966225), (122, 1.5072942664530036), (121, 0.9402627587492346), (117, 1.3192952724714786), (115, 1.0763796375723098), (116, 0.8733818997757815), (114, 0.5289498652268959), (114, 1.9207115274090667), (115, 1.468235361296347), (118, 1.2130930411296745), (124, 1.529097576826783), (119, 0.6422927741227895), (112, 1.0022483157183972), (116, 0.8194404279672706), (120, 0.6327092715054072), (113, 0.9805796961330515), (117, 0.431069148081279), (118, 0.6567405710684165), (119, 0.47292787610911113), (121, 1.0080534399123313), (115, 0.5437902979211245), (117, 1.1480640247507317), (124, 1.9277344071396045), (106, 0.7568694064763439), (117, 0.8032751906819824)]",0.483165030347,0.423233403911,4.90485473791,3.8574603044
30,25,0.22,0.5200000000000001,0.2,0.08,"[(122, 0.8830123265626383), (125, 1.9551401180416128), (116, 2.236829702004363), (108, 1.376525525955488), (123, 0.0759458593639325), (118, 1.0997956043089039), (123, 1.8761360366630753), (114, 0.6237711233113687), (118, 0.31531410739846094), (121, 1.3637056472060198), (119, 1.3050582236976351), (113, 1.9005318131916107), (117, 1.4209472611516591), (118, 0.8346968934641245), (123, 1.9745866834990724), (116, 0.5470528419649531), (115, 0.9899077295475666), (115, 1.6254718878569907), (113, 0.5456969473016411), (114, 1.9745462357683443), (116, 1.6371530588351075), (121, 0.48646635183268716), (119, 0.1674288031056897), (109, 1.3559234759128342), (115, 1.3166722199903564)]","[(112, 0.26025545345331147), (113, 0.846392872845691), (116, 0.4370932885203333), (117, 1.9205589241334398), (107, 1.5696268277006493), (120, 0.40583930521672645), (113, 1.6197446248823126), (114, 0.4680385450756421), (115, 1.4236811175894608), (111, 0.6555414308776957), (117, 1.031758401789804), (113, 0.9894323976898758), (119, 0.9575661799315942), (0, 0.0), (121, 1.3200184764741265), (110, 1.5257668450457442), (0, 0.0), (118, 0.5921145536298928), (120, 0.5120325738028643), (123, 0.9836701813637626), (0, 0.0), (122, 0.9423714205704214), (121, 1.7105080614094061), (114, 1.0344886455544562), (120, 1.424127652259825)]",0.613727426571,0.552413167564,4.23584702273,37.9613276902
